intersection_key,road_key,time_key,ก่อนโควิด,โควิด,หลังโควิด
พระรามที่3-ยานนาวา,ยานนาวา,16:00-19:00,100.0,95.13274336283185,97.15549936788875
พระรามที่4,พระรามที่4,07:00-09:00,100.0,120.70151306740027,100.27510316368637
พระรามที่4,รัชดาภิเษก,07:00-09:00,100.0,39.20340120832401,37.98388901320206
พระรามที่4,รัชดาภิเษก,09:00-16:00,100.0,64.93193717277488,55.324607329842934
พระรามที่4,รัชดาภิเษก,16:00-19:00,100.0,48.60865518845975,40.893438808748265
พระโขนง,สุขุมวิท,07:00-09:00,100.0,64.22776077345382,83.23859495700336
พระโขนง,สุขุมวิท,09:00-16:00,100.0,88.95476956735419,75.1811278278929
พระโขนง,สุขุมวิท,16:00-19:00,100.0,93.99699271311253,81.96013417126112
พรานนก,พรานนก,07:00-09:00,100.0,80.6308307418925,112.49444691248334
พรานนก,อิสรภาพ,07:00-09:00,100.0,119.84511132623427,84.55953533397872
พหลโยธิน-เทพรักษ์,พหลโยธิน,07:00-09:00,100.0,153.3432392273403,174.75235264982666
พหลโยธิน-เทพรักษ์,เทพรักษ์,07:00-09:00,100.0,89.20092646207296,163.76664736537347
พัฒนาการ,พัฒนาการ,07:00-09:00,100.0,108.58962410686547,112.80677228953091
พัฒนาการ,ศรีนครินทร์,07:00-09:00,100.0,109.26247827166627,134.52321827663275
พิบูลสงคราม,ประชาราษฎร์สาย1,07:00-09:00,100.0,136.60409556313994,107.36632536973833
พิบูลสงคราม,พิบูลสงคราม,07:00-09:00,100.0,31.378827296377825,89.77386431859115
พุทธมณฑลสาย2,พุทธมณฑลสาย2,07:00-09:00,100.0,80.65967016491754,101.4992503748126
พุทธมณฑลสาย2,พุทธมณฑลสาย2,09:00-16:00,100.0,88.36216751771968,76.30515966770824
พุทธมณฑลสาย2,พุทธมณฑลสาย2,16:00-19:00,100.0,91.46482122260669,101.3840830449827
