source_excel_row,survey_date_parsed,covid_period,intersection_key,road_key,time_key,period_hours,total,vph
7120,2021-06-25,โควิด,บรมราชชนนี,บรมราชชนนี,09:00-16:00,7.0,25229.0,3604.1428571428573
7122,2021-06-28,โควิด,สามยอด,มหาไชย,07:00-09:00,2.0,4488.0,2244.0
7123,2021-06-28,โควิด,สามยอด,เจริญกรุง,07:00-09:00,2.0,1674.0,837.0
7126,2021-06-28,โควิด,สามยอด,มหาไชย,16:00-19:00,3.0,5372.0,1790.6666666666667
7127,2021-06-28,โควิด,สามยอด,เจริญกรุง,16:00-19:00,3.0,2078.0,692.6666666666666
7130,2021-06-28,โควิด,สามยอด,มหาไชย,09:00-16:00,7.0,13121.0,1874.4285714285713
7131,2021-06-28,โควิด,สามยอด,เจริญกรุง,09:00-16:00,7.0,4994.0,713.4285714285714
7170,2021-07-05,โควิด,สี่กั๊กเสาชิงช้า,เฟื่องนคร,07:00-09:00,2.0,536.0,268.0
7171,2021-07-05,โควิด,สี่กั๊กเสาชิงช้า,ตะนาว,07:00-09:00,2.0,355.0,177.5
7172,2021-07-05,โควิด,สี่กั๊กเสาชิงช้า,บำรุงเมือง,07:00-09:00,2.0,1415.0,707.5
7173,2021-07-05,โควิด,สี่กั๊กเสาชิงช้า,เฟื่องนคร,16:00-19:00,3.0,849.0,283.0
7174,2021-07-05,โควิด,สี่กั๊กเสาชิงช้า,ตะนาว,16:00-19:00,3.0,463.0,154.33333333333334
7176,2021-07-05,โควิด,สี่กั๊กเสาชิงช้า,เฟื่องนคร,09:00-16:00,7.0,2076.0,296.57142857142856
7177,2021-07-05,โควิด,สี่กั๊กเสาชิงช้า,ตะนาว,09:00-16:00,7.0,1375.0,196.42857142857142
7178,2021-07-05,โควิด,สี่กั๊กเสาชิงช้า,บำรุงเมือง,09:00-16:00,7.0,2790.0,398.57142857142856
7266,2021-07-15,โควิด,เกษตร,พหลโยธิน,07:00-09:00,2.0,7732.0,3866.0
7267,2021-07-15,โควิด,เกษตร,งามวงศ์วาน,07:00-09:00,2.0,6333.0,3166.5
7506,2021-08-13,โควิด,จันทน์-เจริญราษฎร์,เจริญราษฎร์,07:00-09:00,2.0,4753.0,2376.5
7507,2021-08-13,โควิด,จันทน์-เจริญราษฎร์,จันทน์,07:00-09:00,2.0,4238.0,2119.0
7515,2021-08-16,โควิด,ห้วยขวาง,รัชดาภิเษก,07:00-09:00,2.0,1573.0,786.5
7516,2021-08-16,โควิด,ห้วยขวาง,ประชาสงเคราะห์,07:00-09:00,2.0,992.0,496.0
7517,2021-08-16,โควิด,ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,07:00-09:00,2.0,1654.0,827.0
7519,2021-08-16,โควิด,ห้วยขวาง,รัชดาภิเษก,16:00-19:00,3.0,3595.0,1198.3333333333333
7520,2021-08-16,โควิด,ห้วยขวาง,ประชาสงเคราะห์,16:00-19:00,3.0,1182.0,394.0
7521,2021-08-16,โควิด,ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,16:00-19:00,3.0,2763.0,921.0
7523,2021-08-16,โควิด,ห้วยขวาง,รัชดาภิเษก,09:00-16:00,7.0,8114.0,1159.142857142857
7524,2021-08-16,โควิด,ห้วยขวาง,ประชาสงเคราะห์,09:00-16:00,7.0,3251.0,464.42857142857144
7525,2021-08-16,โควิด,ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,09:00-16:00,7.0,6370.0,910.0
7530,2021-08-18,โควิด,บุคคโล,เจริญนคร,07:00-09:00,2.0,5546.0,2773.0
7531,2021-08-18,โควิด,บุคคโล,มไหสวรรย์,07:00-09:00,2.0,2544.0,1272.0
7546,2021-08-19,โควิด,ถนนตก,พระรามที่3,07:00-09:00,2.0,7781.0,3890.5
7548,2021-08-19,โควิด,ถนนตก,เจริญกรุง,07:00-09:00,2.0,1447.0,723.5
7560,2021-08-20,โควิด,สะพานเหลือง,บรรทัดทอง,07:00-09:00,2.0,1323.0,661.5
7561,2021-08-20,โควิด,สะพานเหลือง,พระรามที่4,07:00-09:00,2.0,5082.0,2541.0
7562,2021-08-20,โควิด,ประดิพัทธ์,พระรามที่6,07:00-09:00,2.0,2941.0,1470.5
7578,2021-08-23,โควิด,เดโช,เดโช,07:00-09:00,2.0,542.0,271.0
7579,2021-08-23,โควิด,เดโช,สีลม,07:00-09:00,2.0,3105.0,1552.5
7581,2021-08-23,โควิด,เดโช,เดโช,16:00-19:00,3.0,551.0,183.66666666666666
7582,2021-08-23,โควิด,เดโช,สีลม,16:00-19:00,3.0,4248.0,1416.0
7584,2021-08-23,โควิด,เดโช,เดโช,09:00-16:00,7.0,1618.0,231.14285714285714
7585,2021-08-23,โควิด,เดโช,สีลม,09:00-16:00,7.0,12038.0,1719.7142857142858
7588,2021-08-24,โควิด,ตรอกจันทน์,เจริญกรุง,07:00-09:00,2.0,1900.0,950.0
7589,2021-08-24,โควิด,ตรอกจันทน์,จันทน์,07:00-09:00,2.0,589.0,294.5
7596,2021-08-25,โควิด,วิสุทธิกษัตริย์,ประชาธิปไตย,07:00-09:00,2.0,1811.0,905.5
7597,2021-08-25,โควิด,วิสุทธิกษัตริย์,วิสุทธิกษัตริย์,07:00-09:00,2.0,3409.0,1704.5
7599,2021-08-25,โควิด,บางยี่เรือ,เทอดไท,07:00-09:00,2.0,2417.0,1208.5
7603,2021-08-25,โควิด,บางยี่เรือ,เทอดไท,16:00-19:00,3.0,4098.0,1366.0
7607,2021-08-25,โควิด,บางยี่เรือ,เทอดไท,09:00-16:00,7.0,9781.0,1397.2857142857142
7638,2021-08-31,โควิด,หมอเหล็ง,ราชปรารภ,07:00-09:00,2.0,3625.0,1812.5
7639,2021-08-31,โควิด,หมอเหล็ง,ศรีอยุธยา,07:00-09:00,2.0,1480.0,740.0
7640,2021-08-31,โควิด,หมอเหล็ง,จตุรทิศ,07:00-09:00,2.0,118.0,59.0
7659,2021-09-02,โควิด,โพธิ์สามต้น,อิสรภาพ,07:00-09:00,2.0,2643.0,1321.5
7660,2021-09-02,โควิด,โพธิ์สามต้น,วังเดิม,07:00-09:00,2.0,754.0,377.0
7679,2021-09-06,โควิด,เตาปูน,ประชาราษฎร์สาย2,07:00-09:00,2.0,2082.0,1041.0
7692,2021-09-07,โควิด,บางโพ,ประชาราษฎร์สาย1,07:00-09:00,2.0,3755.0,1877.5
7693,2021-09-07,โควิด,บางโพ,ประชาราษฎร์สาย2,07:00-09:00,2.0,1202.0,601.0
7704,2021-09-08,โควิด,โรงกรองน้ำ,พระรามที่6,07:00-09:00,2.0,4799.0,2399.5
7705,2021-09-08,โควิด,โรงกรองน้ำ,นครไชยศรี,07:00-09:00,2.0,1899.0,949.5
7710,2021-09-10,โควิด,สามเสน,สวรรคโลก,07:00-09:00,2.0,2194.0,1097.0
7711,2021-09-10,โควิด,สามเสน,เทอดดำริ,07:00-09:00,2.0,1277.0,638.5
7712,2021-09-10,โควิด,สามเสน,นครไชยศรี,07:00-09:00,2.0,2214.0,1107.0
7719,2021-09-13,โควิด,ท่าพระ,รัชดาภิเษก,07:00-09:00,2.0,1506.0,753.0
7720,2021-09-13,โควิด,ท่าพระ,จรัญสนิทวงศ์,07:00-09:00,2.0,2282.0,1141.0
7721,2021-09-13,โควิด,ท่าพระ,เพชรเกษม,07:00-09:00,2.0,6151.0,3075.5
7724,2021-09-13,โควิด,บางขุนนนท์,จรัญสนิทวงศ์,07:00-09:00,2.0,4676.0,2338.0
7725,2021-09-13,โควิด,บางขุนนนท์,บางกอกน้อยตลิ่งชัน,07:00-09:00,2.0,1279.0,639.5
7727,2021-09-13,โควิด,ประชาชื่น,ประชาชื่น,07:00-09:00,2.0,2754.0,1377.0
7728,2021-09-13,โควิด,ประชาชื่น,ประชาราษฎร์สาย2,07:00-09:00,2.0,3176.0,1588.0
7749,2021-09-15,โควิด,สะพานดำ,พระรามที่6,07:00-09:00,2.0,3244.0,1622.0
7750,2021-09-15,โควิด,สะพานดำ,กำแพงเพชร5,07:00-09:00,2.0,6.0,3.0
7758,2021-09-17,โควิด,เสาวณี,สวรรคโลก,07:00-09:00,2.0,2175.0,1087.5
7759,2021-09-17,โควิด,เสาวณี,ศรีอยุธยา,07:00-09:00,2.0,3669.0,1834.5
7764,2021-09-19,โควิด,พงษ์เพชร,ประชาชื่น,07:00-09:00,2.0,6436.0,3218.0
7765,2021-09-19,โควิด,พงษ์เพชร,งามวงศ์วาน,07:00-09:00,2.0,15526.0,7763.0
7778,2021-09-20,โควิด,จันทน์-นราธิวาส,นราธิวาสราชนครินทร์,16:00-19:00,3.0,6142.0,2047.3333333333333
7779,2021-09-20,โควิด,จันทน์-นราธิวาส,จันทน์,16:00-19:00,3.0,2713.0,904.3333333333334
7783,2021-09-20,โควิด,จันทน์-นราธิวาส,นราธิวาสราชนครินทร์,09:00-16:00,7.0,16854.0,2407.714285714286
7784,2021-09-20,โควิด,จันทน์-นราธิวาส,จันทน์,09:00-16:00,7.0,6560.0,937.1428571428571
7793,2021-09-22,โควิด,วัดประชา,พระรามที่5,07:00-09:00,2.0,4721.0,2360.5
7798,2021-09-22,โควิด,บางพลัด,จรัญสนิทวงศ์,07:00-09:00,2.0,7508.0,3754.0
7799,2021-09-22,โควิด,บางพลัด,สิรินธร,07:00-09:00,2.0,6370.0,3185.0
7800,2021-09-22,โควิด,บางพลัด,ราชวิถี,07:00-09:00,2.0,2113.0,1056.5
7827,2021-09-23,โควิด,สุวินทวงศ์-ราษฎร์อุทิศ,ราษฎร์อุทิศ,07:00-09:00,2.0,3000.0,1500.0
7828,2021-09-23,โควิด,สุวินทวงศ์-ราษฎร์อุทิศ,สุวินทวงศ์,07:00-09:00,2.0,4774.0,2387.0
7843,2021-10-04,โควิด,วงศ์สว่าง,วงศ์สว่าง,07:00-09:00,2.0,5897.0,2948.5
7844,2021-10-04,โควิด,วงศ์สว่าง,รัชดาภิเษก,07:00-09:00,2.0,5389.0,2694.5
7860,2021-10-06,โควิด,ตากสิน,สมเด็จพระเจ้าตากสิน,07:00-09:00,2.0,8331.0,4165.5
7861,2021-10-06,โควิด,ตากสิน,ราชพฤกษ์,07:00-09:00,2.0,8387.0,4193.5
7862,2021-10-06,โควิด,ตากสิน,กรุงธนบุรี,07:00-09:00,2.0,9372.0,4686.0
7863,2021-10-06,โควิด,หลักสี่,กำแพงเพชร6,07:00-09:00,2.0,3727.0,1863.5
7864,2021-10-06,โควิด,หลักสี่,แจ้งวัฒนะ,07:00-09:00,2.0,5770.0,2885.0
7882,2021-10-08,โควิด,เศรษฐศิริ,เศรษฐศิริ,07:00-09:00,2.0,310.0,155.0
7902,2021-10-14,โควิด,พระรามที่2,สุขสวัสดิ์,07:00-09:00,2.0,10709.0,5354.5
7903,2021-10-14,โควิด,พระรามที่2,พระรามที่2,07:00-09:00,2.0,8766.0,4383.0
7906,2021-10-14,โควิด,สะพานควาย,พหลโยธิน,07:00-09:00,2.0,5567.0,2783.5
7907,2021-10-14,โควิด,สะพานควาย,ประดิพัทธ์,07:00-09:00,2.0,1943.0,971.5
7908,2021-10-14,โควิด,สะพานควาย,สุทธิสาร,07:00-09:00,2.0,1911.0,955.5
7931,2021-10-20,โควิด,บางกระบือ,สามเสน,07:00-09:00,2.0,2754.0,1377.0
7932,2021-10-20,โควิด,บางกระบือ,เขียวไข่กา,07:00-09:00,2.0,21.0,10.5
7933,2021-10-20,โควิด,บางกระบือ,อำนวยสงคราม,07:00-09:00,2.0,571.0,285.5
7937,2021-10-20,โควิด,สวนรื่นฤดี,สุโขทัย,07:00-09:00,2.0,2439.0,1219.5
7945,2021-10-20,โควิด,บางกระบือ,สามเสน,16:00-19:00,3.0,4706.0,1568.6666666666667
7946,2021-10-20,โควิด,บางกระบือ,เขียวไข่กา,16:00-19:00,3.0,41.0,13.666666666666666
7947,2021-10-20,โควิด,บางกระบือ,อำนวยสงคราม,16:00-19:00,3.0,1413.0,471.0
7953,2021-10-20,โควิด,บางกระบือ,สามเสน,09:00-16:00,7.0,10704.0,1529.142857142857
7954,2021-10-20,โควิด,บางกระบือ,เขียวไข่กา,09:00-16:00,7.0,94.0,13.428571428571429
7955,2021-10-20,โควิด,บางกระบือ,อำนวยสงคราม,09:00-16:00,7.0,2780.0,397.14285714285717
7977,2021-10-26,โควิด,เพชรเกษม-ราชพฤกษ์,ราชพฤกษ์,07:00-09:00,2.0,16619.0,8309.5
7978,2021-10-26,โควิด,ประดิพัทธ์,พระรามที่6,07:00-09:00,2.0,3993.0,1996.5
7979,2021-10-26,โควิด,เพชรเกษม-ราชพฤกษ์,เพชรเกษม,07:00-09:00,2.0,7903.0,3951.5
7993,2021-10-27,โควิด,ราชวงศ์,ราชวงศ์,07:00-09:00,2.0,1060.0,530.0
7994,2021-10-27,โควิด,ราชวงศ์,เยาวราช,07:00-09:00,2.0,1943.0,971.5
8118,2021-11-09,โควิด,หมอมี,พระรามที่4,07:00-09:00,2.0,713.0,356.5
8119,2021-11-09,โควิด,หมอมี,เจริญกรุง,07:00-09:00,2.0,2649.0,1324.5
8127,2021-11-10,โควิด,คลองประปา,ประชาชื่น,07:00-09:00,2.0,2064.0,1032.0
8128,2021-11-10,โควิด,คลองประปา,เลียบคลองประปา,07:00-09:00,2.0,1502.0,751.0
8129,2021-11-10,โควิด,คลองประปา,แจ้งวัฒนะ,07:00-09:00,2.0,14405.0,7202.5
8136,2021-11-11,โควิด,วังแดง,ราชสีมา,07:00-09:00,2.0,2774.0,1387.0
8137,2021-11-11,โควิด,วังแดง,พิษณุโลก,07:00-09:00,2.0,1711.0,855.5
8142,2021-11-12,โควิด,สีลม-นราธิวาส,นราธิวาสราชนครินทร์,07:00-09:00,2.0,4083.0,2041.5
8143,2021-11-12,โควิด,สีลม-นราธิวาส,สีลม,07:00-09:00,2.0,4399.0,2199.5
8148,2021-11-15,โควิด,พระราม9ใหม่,เพชรพระราม,07:00-09:00,2.0,620.0,310.0
8181,2021-11-19,โควิด,วิทยุ,สาทร,07:00-09:00,2.0,4205.0,2102.5
